date,open,high,low,close,volume,ema7,ema17,enter_tag,support,resistance,enter_long
2024-06-15 08:00:00+00:00,66076.99,66348.0,66076.98,66319.95,1493.77779,66302.96279637051,66765.0861306514,,0.0,0.0,
2024-06-15 12:00:00+00:00,66319.94,66478.48,66153.84,66316.02,2100.54737,66306.22709727788,66715.18989391235,,0.0,66478.48,
2024-06-15 16:00:00+00:00,66316.02,66360.0,66071.47,66154.7,1431.64709,66268.34532295841,66652.9132390332,,0.0,0.0,
2024-06-15 20:00:00+00:00,66154.7,66287.76,65857.1,66228.25,1526.10927,66258.3214922188,66605.72843469617,,65857.1,0.0,
2024-06-16 00:00:00+00:00,66228.25,66269.74,66076.55,66146.0,790.58916,66230.2411191641,66554.6474975077,,0.0,0.0,
2024-06-16 04:00:00+00:00,66145.99,66360.18,66034.5,66266.3,1179.96721,66239.25583937307,66522.60888667351,,0.0,0.0,
2024-06-16 08:00:00+00:00,66266.3,66770.0,66172.5,66492.83,2395.77885,66302.6493795298,66519.30012148757,,0.0,0.0,
2024-06-16 12:00:00+00:00,66492.83,66793.72,66480.0,66712.8,1854.32659,66405.18703464736,66540.80010798895,,0.0,0.0,
2024-06-16 16:00:00+00:00,66712.8,66744.71,66522.0,66562.52,1140.46531,66444.52027598552,66543.21342932351,,0.0,0.0,
2024-06-16 20:00:00+00:00,66562.52,66998.7,66460.0,66676.87,2031.39511,66502.60770698913,66558.06415939868,,0.0,66998.7,
2024-06-17 00:00:00+00:00,66676.86,66913.69,66155.0,66222.0,3307.38167,66432.45578024184,66520.72369724327,,0.0,0.0,
2024-06-17 04:00:00+00:00,66222.0,66567.68,65939.67,66172.0,2843.05342,66367.34183518137,66481.9766197718,,0.0,0.0,
2024-06-17 08:00:00+00:00,66172.0,66317.64,65556.0,65817.2,4095.43003,66229.80637638603,66408.11255090826,,0.0,0.0,
2024-06-17 12:00:00+00:00,65817.2,65827.9,65130.0,65368.0,5353.73577,66014.35478228952,66292.54448969623,,65130.0,0.0,
2024-06-17 16:00:00+00:00,65368.0,67298.81,65138.0,66691.99,8280.08295,66183.76358671713,66336.92732417442,,0.0,67298.81,
2024-06-17 20:00:00+00:00,66691.99,66764.7,66164.01,66504.33,3506.48467,66263.90519003785,66355.52762148838,,0.0,0.0,
2024-06-18 00:00:00+00:00,66504.33,66588.23,64569.0,65500.0,11041.36558,66072.92889252839,66260.46899687855,,64569.0,0.0,
2024-06-18 04:00:00+00:00,65500.0,65845.47,65344.24,65672.51,4340.32865,65972.82416939629,66195.1402194476,,0.0,0.0,
2024-06-18 08:00:00+00:00,65672.51,65750.01,65100.0,65366.0,3732.15562,65821.11812704722,66103.01352839786,,0.0,0.0,
2024-06-18 12:00:00+00:00,65366.0,65433.97,64261.12,64706.0,11395.51177,65542.33859528542,65947.78980302032,,0.0,0.0,
2024-06-18 16:00:00+00:00,64705.99,64904.91,64060.0,64412.19,6974.9316,65259.80144646406,65777.16760268473,,64060.0,0.0,
2024-06-18 20:00:00+00:00,64412.18,65305.0,64178.1,65175.32,4865.80922,65238.681084848045,65710.29564683087,,0.0,0.0,
2024-06-19 00:00:00+00:00,65175.32,65603.91,64810.62,65404.0,5262.16662,65280.010813636036,65676.262797183,,0.0,0.0,
2024-06-19 04:00:00+00:00,65404.0,65727.54,65158.05,65326.89,3599.20908,65291.73061022702,65637.44359749599,,0.0,65727.54,
2024-06-19 08:00:00+00:00,65326.89,65544.0,65000.0,65210.0,3851.72512,65271.297957670264,65589.94986444089,,0.0,0.0,
2024-06-19 12:00:00+00:00,65210.0,65310.02,64756.28,64922.0,3230.69752,65183.9734682527,65515.73321283635,,0.0,0.0,
2024-06-19 16:00:00+00:00,64921.99,65284.37,64791.76,64882.01,2587.30051,65108.48260118952,65445.3195225212,,0.0,0.0,
2024-06-19 20:00:00+00:00,64882.02,65087.76,64666.0,64974.37,1529.69691,65074.95445089214,65392.99179779662,,64666.0,0.0,
2024-06-20 00:00:00+00:00,64974.37,65407.4,64818.72,65189.99,2764.12678,65103.7133381691,65370.43604248588,,0.0,0.0,
2024-06-20 04:00:00+00:00,65190.0,65967.39,65070.91,65858.84,3218.48909,65292.49500362683,65424.70314887634,,0.0,0.0,
2024-06-20 08:00:00+00:00,65858.84,66482.94,65559.45,66169.85,3716.69714,65511.83375272012,65507.497243445636,,0.0,66482.94,1.0
2024-06-20 12:00:00+00:00,66169.86,66300.5,64658.06,64831.23,7331.76705,65341.682814540094,65432.35643861834,,0.0,0.0,
2024-06-20 16:00:00+00:00,64831.24,65217.21,64559.15,65050.0,5208.45123,65268.76211090507,65389.87238988297,,0.0,0.0,
2024-06-20 20:00:00+00:00,65049.99,65200.11,64848.7,64869.99,2025.75902,65169.0690831788,65332.10767989598,,0.0,0.0,
2024-06-21 00:00:00+00:00,64869.99,65066.66,64345.0,64506.14,3151.09938,65003.3368123841,65240.33349324087,,0.0,0.0,
2024-06-21 04:00:00+00:00,64506.15,64739.09,64190.76,64201.63,3017.09525,64802.910109288074,65124.921993991884,,0.0,0.0,
2024-06-21 08:00:00+00:00,64201.63,64372.15,63522.75,63770.0,6116.25686,64544.68258196606,64974.37510577057,,0.0,0.0,
2024-06-21 12:00:00+00:00,63770.01,64360.0,63379.35,63732.02,7918.52722,64341.516936474545,64836.33564957383,,63379.35,0.0,
2024-06-21 16:00:00+00:00,63732.02,64264.95,63465.17,64232.01,4035.76865,64314.140202355906,64769.18835517674,,0.0,0.0,
2024-06-21 20:00:00+00:00,64232.01,64460.14,63828.09,64143.56,1754.81706,64271.495151766925,64699.67409349044,,0.0,0.0,
2024-06-22 00:00:00+00:00,64143.56,64342.54,63943.82,64327.45,1615.03389,64285.4838638252,64658.315860880386,,0.0,0.0,
2024-06-22 04:00:00+00:00,64327.46,64540.26,64253.07,64520.0,2121.70614,64344.112897868894,64642.94743189368,,0.0,0.0,
2024-06-22 08:00:00+00:00,64519.99,64546.81,64214.43,64265.26,1376.34835,64324.39967340167,64600.98216168327,,0.0,64546.81,
2024-06-22 12:00:00+00:00,64265.27,64397.82,64246.52,64307.08,930.39133,64320.069755051256,64568.32636594069,,0.0,0.0,
2024-06-22 16:00:00+00:00,64307.09,64362.0,64218.5,64295.01,729.0975,64313.804816288444,64537.95788083617,,0.0,0.0,
2024-06-22 20:00:00+00:00,64295.01,64330.0,64246.01,64262.01,536.37821,64300.85611221634,64507.297005187706,,0.0,0.0,
2024-06-23 00:00:00+00:00,64262.01,64521.0,64262.0,64416.14,1222.9115,64329.67708416225,64497.16844905574,,0.0,64521.0,
2024-06-23 04:00:00+00:00,64416.14,64433.03,64349.49,64415.27,526.41413,64351.075313121684,64488.06862138288,,0.0,0.0,
2024-06-23 08:00:00+00:00,64415.27,64437.28,64252.85,64341.45,945.7319,64348.668984841264,64471.77766345145,,0.0,0.0,
2024-06-23 12:00:00+00:00,64341.46,64429.1,64049.41,64094.0,1383.12991,64285.00173863095,64429.8023675124,,0.0,0.0,
2024-06-23 16:00:00+00:00,64094.01,64187.62,63918.58,64149.78,1430.37834,64251.19630397321,64398.688771122135,,0.0,0.0,
2024-06-23 20:00:00+00:00,64149.78,64159.0,63178.32,63210.01,2715.88869,63990.89972797991,64266.613352108565,,0.0,0.0,
2024-06-24 00:00:00+00:00,63210.01,63369.8,62695.02,62862.0,4626.61921,63708.67479598493,64110.54520187428,,0.0,0.0,
2024-06-24 04:00:00+00:00,62862.0,62952.0,62160.72,62456.0,5068.08372,63395.5060969887,63926.70684611047,,0.0,0.0,
2024-06-24 08:00:00+00:00,62456.0,62975.6,60567.01,61291.95,12136.79401,62869.61707274152,63633.95608543153,,0.0,0.0,
2024-06-24 12:00:00+00:00,61291.95,61700.0,60670.36,60843.99,5796.95477,62363.21030455614,63323.959853716915,,0.0,0.0,
2024-06-24 16:00:00+00:00,60843.99,61044.44,59058.0,59306.72,16409.89475,61599.0877284171,62877.59986997059,,0.0,0.0,
2024-06-24 20:00:00+00:00,59306.72,60442.71,58402.0,60293.3,8123.00768,61272.64079631283,62590.455439973855,,58402.0,0.0,
2024-06-25 00:00:00+00:00,60293.3,61598.87,60257.06,61302.59,4817.65654,61280.12809723462,62447.35927997676,,0.0,61598.87,
2024-06-25 04:00:00+00:00,61302.59,61420.0,60624.63,60685.16,4078.38689,61131.38607292597,62251.55935997934,,0.0,0.0,
2024-06-25 08:00:00+00:00,60685.16,61583.18,60668.01,61187.64,4679.07209,61145.449554694475,62133.346097759415,,0.0,0.0,
2024-06-25 12:00:00+00:00,61187.64,62134.0,60953.23,61810.0,8735.80046,61311.58716602086,62097.41875356392,,0.0,0.0,
2024-06-25 16:00:00+00:00,61810.0,62420.0,61135.37,61975.46,6527.99194,61477.55537451564,62083.86778094571,,0.0,0.0,
2024-06-25 20:00:00+00:00,61975.46,62162.49,61664.0,61806.01,2350.33569,61559.66903088673,62052.99469417396,,0.0,0.0,
2024-06-26 00:00:00+00:00,61806.01,62487.81,61643.48,61936.07,3538.82122,61653.769273165046,62040.003061487965,,0.0,62487.81,
2024-06-26 04:00:00+00:00,61936.07,61990.0,61520.0,61720.02,3492.11682,61670.331954873785,62004.449387989305,,0.0,0.0,
2024-06-26 08:00:00+00:00,61720.02,61754.6,61149.64,61445.26,3493.404,61614.06396615534,61942.31723376827,,0.0,0.0,
2024-06-26 12:00:00+00:00,61445.26,61980.0,61182.8,61467.86,4713.90642,61577.512974616504,61889.59976334957,,0.0,0.0,
2024-06-26 16:00:00+00:00,61467.85,61547.02,60715.3,61000.01,5015.68985,61433.13723096238,61790.75645631073,,0.0,0.0,
2024-06-26 20:00:00+00:00,61000.01,61155.66,60712.0,60864.99,2231.72632,61291.10042322178,61687.89351672065,,0.0,0.0,
2024-06-27 00:00:00+00:00,60864.98,61300.0,60764.73,61037.31,2391.00432,61227.65281741634,61615.606459307244,,0.0,0.0,
2024-06-27 04:00:00+00:00,61037.31,61192.0,60606.63,60794.01,2714.73648,61119.24211306225,61524.31796382866,,60606.63,0.0,
2024-06-27 08:00:00+00:00,60794.01,61455.15,60736.62,61196.02,2628.05752,61138.43658479669,61487.84041229214,,0.0,0.0,
2024-06-27 12:00:00+00:00,61196.01,62389.22,61154.6,61576.0,6247.05892,61247.82743859752,61497.63592203746,,0.0,62389.22,
2024-06-27 16:00:00+00:00,61576.0,62015.52,61411.7,61450.0,2557.37367,61298.37057894814,61492.34304181107,,0.0,0.0,
2024-06-27 20:00:00+00:00,61450.0,61719.92,61338.56,61706.47,1806.0554,61400.3954342111,61516.134926054285,,0.0,0.0,
2024-06-28 00:00:00+00:00,61706.46,62225.31,61472.37,61828.17,3950.34413,61507.339075658325,61550.80548982603,,0.0,62225.31,
2024-06-28 04:00:00+00:00,61828.17,61834.41,61236.0,61350.01,2679.62058,61468.006806743746,61528.49487984536,,0.0,0.0,
2024-06-28 08:00:00+00:00,61350.01,61792.34,61212.11,61690.0,3397.52649,61523.50510505781,61546.43989319588,,0.0,0.0,
2024-06-28 12:00:00+00:00,61690.0,61875.0,60751.0,61062.01,7645.83227,61408.13132879336,61492.61434950745,,0.0,61875.0,
2024-06-28 16:00:00+00:00,61062.0,61119.58,60079.41,60123.73,5131.47495,61087.03099659502,61340.51608845107,,0.0,0.0,
2024-06-28 20:00:00+00:00,60123.73,60450.0,60063.0,60427.84,2016.39413,60922.23324744627,61239.10763417873,,60063.0,0.0,
2024-06-29 00:00:00+00:00,60427.84,61009.29,60383.77,60762.0,3105.17344,60882.1749355847,61186.095674825534,,0.0,0.0,
2024-06-29 04:00:00+00:00,60762.0,61146.64,60704.46,61052.3,1662.89798,60924.706201688525,61171.22948873381,,0.0,0.0,
2024-06-29 08:00:00+00:00,61052.3,61224.0,60890.03,61102.33,2290.41854,60969.112151266396,61163.573989985605,,0.0,61224.0,
2024-06-29 12:00:00+00:00,61102.33,61182.7,60949.67,61106.0,1996.83297,61003.3341134498,61157.17687998721,,0.0,0.0,
2024-06-29 16:00:00+00:00,61106.0,61124.0,60915.12,61057.39,1250.42383,61016.848085087346,61146.089448877516,,0.0,0.0,
2024-06-29 20:00:00+00:00,61057.38,61090.0,60839.51,60986.68,1203.81228,61009.30606381551,61128.377287891126,,0.0,0.0,
2024-06-30 00:00:00+00:00,60986.68,61078.01,60740.94,60898.32,1806.11748,60981.55954786163,61102.81536701434,,0.0,0.0,
2024-06-30 04:00:00+00:00,60898.32,61782.0,60712.21,61528.01,3143.78973,61118.172160896225,61150.05921512385,,60712.21,0.0,
2024-06-30 08:00:00+00:00,61528.01,61713.65,61393.07,61560.0,2353.60654,61228.629120672165,61195.6081912212,,0.0,0.0,1.0
2024-06-30 12:00:00+00:00,61560.0,61860.0,61346.0,61717.9,2664.88075,61350.946840504126,61253.640614418844,,0.0,0.0,
2024-06-30 16:00:00+00:00,61717.9,62109.81,61590.01,62026.83,2493.15916,61519.9176303781,61339.55054615009,,0.0,0.0,
2024-06-30 20:00:00+00:00,62026.83,63058.76,61835.2,62772.01,4864.7477,61832.940722783576,61498.71270768897,,0.0,0.0,
2024-07-01 00:00:00+00:00,62772.01,63818.33,62573.32,63437.69,6859.32328,62234.12804208769,61714.15462905686,,0.0,63818.33,
2024-07-01 04:00:00+00:00,63437.69,63466.92,63223.2,63277.84,1948.86897,62495.056031565764,61887.89744805054,,0.0,0.0,
2024-07-01 08:00:00+00:00,63277.84,63314.99,62593.07,62662.09,3745.11478,62536.81452367432,61973.918842711595,,0.0,0.0,
2024-07-01 12:00:00+00:00,62662.09,63166.11,62497.2,63132.9,4514.7061,62685.83589275574,62102.69452685475,,62497.2,0.0,
2024-07-01 16:00:00+00:00,63132.9,63861.76,62966.77,63226.78,5479.95754,62821.071919566806,62227.59291275978,,0.0,63861.76,
2024-07-01 20:00:00+00:00,63226.78,63423.48,62804.6,62899.99,1999.13471,62840.8014396751,62302.303700230914,,0.0,0.0,
2024-07-02 00:00:00+00:00,62900.0,63288.83,62787.42,63138.67,1678.91798,62915.268579756324,62395.23328909415,,0.0,0.0,
2024-07-02 04:00:00+00:00,63138.68,63245.8,62580.0,62629.99,2518.53154,62843.94893481724,62421.317368083684,,0.0,0.0,
2024-07-02 08:00:00+00:00,62630.0,62866.2,62401.23,62832.01,4139.03014,62840.96420111293,62466.94988274105,,0.0,0.0,
2024-07-02 12:00:00+00:00,62832.01,63152.0,61823.74,61948.08,5966.58949,62617.7431508347,62409.2976735476,,0.0,0.0,
2024-07-02 16:00:00+00:00,61948.08,62368.81,61806.28,61939.1,2841.63377,62448.08236312603,62357.05348759786,,0.0,0.0,
2024-07-02 20:00:00+00:00,61939.1,62181.24,61875.55,62135.47,1428.41583,62369.929272344525,62332.433100086986,,0.0,0.0,
2024-07-03 00:00:00+00:00,62135.46,62285.94,60600.0,60987.99,5145.57685,62024.444454258395,62183.05053341066,,0.0,0.0,
2024-07-03 04:00:00+00:00,60988.0,61181.84,60816.0,60870.01,2356.603,61735.8358406938,62037.157140809475,,0.0,0.0,
2024-07-03 08:00:00+00:00,60870.01,60978.19,59600.0,60386.01,8846.07874,61398.379380520346,61853.6963473862,,59600.0,0.0,
2024-07-03 12:00:00+00:00,60386.01,60740.2,59752.29,60186.25,7199.97498,61095.34703539026,61668.42453100995,,0.0,0.0,
2024-07-03 16:00:00+00:00,60186.25,60655.56,59666.0,59671.1,4933.93774,60739.285276542694,61446.499583119956,,0.0,0.0,
2024-07-03 20:00:00+00:00,59671.11,60374.82,59400.0,60208.58,3677.93996,60606.60895740702,61308.95296277329,,0.0,0.0,
2024-07-04 00:00:00+00:00,60208.57,60498.19,57800.01,59102.0,13491.78125,60230.45671805527,61063.73596690959,,0.0,0.0,
2024-07-04 04:00:00+00:00,59102.0,59150.0,58104.0,58219.99,4995.15301,59727.84003854145,60747.76419280852,,0.0,0.0,
2024-07-04 08:00:00+00:00,58219.99,58506.18,56952.0,57761.94,13240.07067,59236.36502890609,60416.00594916313,,0.0,0.0,
2024-07-04 12:00:00+00:00,57761.95,58350.19,56771.0,58140.0,12117.63525,58962.27377167957,60163.11639925612,,56771.0,0.0,
2024-07-04 16:00:00+00:00,58140.0,58676.24,57752.27,58283.62,5009.28193,58792.61032875968,59954.28346600544,,0.0,0.0,
2024-07-04 20:00:00+00:00,58283.62,58813.13,56866.0,57050.01,5714.85065,58356.96024656976,59631.58641422706,,0.0,58813.13,
2024-07-05 00:00:00+00:00,57050.02,57546.0,55000.0,55227.99,18842.91117,57574.717684927324,59142.29792375738,,0.0,0.0,
2024-07-05 04:00:00+00:00,55228.0,55356.42,53485.93,54415.05,18348.50944,56784.80076369549,58617.048154451004,,53485.93,0.0,
2024-07-05 08:00:00+00:00,54415.04,55650.0,53900.0,55486.5,14058.05864,56460.22557277162,58269.209470623115,,0.0,0.0,
2024-07-05 12:00:00+00:00,55486.51,56678.19,54828.52,56662.0,16600.37842,56510.66917957871,58090.63064055388,,0.0,0.0,
2024-07-05 16:00:00+00:00,56662.99,57040.02,55779.33,56465.42,10590.10229,56499.356884684035,57910.05168049234,,0.0,57040.02,
2024-07-05 20:00:00+00:00,56465.41,56866.0,56315.0,56628.79,2908.2876,56531.71516351303,57767.68927154875,,0.0,0.0,
2024-07-06 00:00:00+00:00,56628.79,56998.0,56170.5,56410.0,4430.41318,56501.28637263477,57616.83490804333,,0.0,0.0,
2024-07-06 04:00:00+00:00,56409.99,56683.9,56018.0,56606.0,3090.15552,56527.46477947608,57504.51991826074,,56018.0,0.0,
2024-07-06 08:00:00+00:00,56606.0,56876.33,56436.78,56731.42,2361.38025,56578.453584607065,57418.61992734288,,0.0,0.0,
2024-07-06 12:00:00+00:00,56731.42,57441.1,56500.0,57317.98,4879.13871,56763.3351884553,57407.43771319367,,0.0,0.0,
2024-07-06 16:00:00+00:00,57317.99,58113.0,57185.76,57857.99,4272.51181,57036.99889134147,57457.49907839437,,0.0,0.0,
2024-07-06 20:00:00+00:00,57857.99,58475.0,57806.92,58230.13,2617.71611,57335.281668506104,57543.34695857277,,0.0,58475.0,
2024-07-07 00:00:00+00:00,58230.13,58449.46,57838.0,57963.45,3130.97845,57492.323751379576,57590.02507428691,,0.0,0.0,
2024-07-07 04:00:00+00:00,57963.46,58007.87,57073.36,57369.99,3555.09321,57461.74031353468,57565.576732699476,,0.0,0.0,
2024-07-07 08:00:00+00:00,57369.99,57911.71,57350.94,57460.0,2240.99923,57461.30523515101,57553.84598462176,,0.0,0.0,
2024-07-07 12:00:00+00:00,57460.0,57631.02,56563.46,56825.42,4001.28632,57302.33392636326,57472.90976410823,,0.0,0.0,
2024-07-07 16:00:00+00:00,56825.42,57392.0,56755.55,57151.1,1983.16539,57264.525444772444,57437.15312365176,,0.0,0.0,
2024-07-07 20:00:00+00:00,57151.1,57319.1,55724.37,55857.81,4207.41658,56912.84658357933,57261.67055435712,,0.0,0.0,
2024-07-08 00:00:00+00:00,55857.81,56023.07,54260.16,55160.01,11551.58728,56474.6374376845,57028.152714984106,,54260.16,0.0,
2024-07-08 04:00:00+00:00,55160.0,55900.0,54963.62,55852.01,4404.65688,56318.98057826338,56897.47019109698,,0.0,0.0,
2024-07-08 08:00:00+00:00,55852.0,58236.73,55741.11,57154.01,11849.7342,56527.737933697535,56925.97461430843,,0.0,58236.73,
2024-07-08 12:00:00+00:00,57154.01,57621.1,54800.0,55761.52,12916.02666,56336.18345027315,56796.59076827416,,54800.0,0.0,
2024-07-08 16:00:00+00:00,55761.52,56574.99,55425.74,56477.31,4703.86519,56371.46508770486,56761.11512735481,,0.0,0.0,
2024-07-08 20:00:00+00:00,56477.3,56971.94,56200.0,56714.62,2664.33469,56457.25381577865,56755.94900209316,,0.0,0.0,
2024-07-09 00:00:00+00:00,56714.61,57362.66,56289.45,57168.36,4128.26169,56635.03036183398,56801.77244630503,,0.0,0.0,
2024-07-09 04:00:00+00:00,57168.36,57754.0,57011.5,57116.84,4342.95753,56755.482771375486,56836.77995227114,,0.0,0.0,
2024-07-09 08:00:00+00:00,57116.84,57900.0,57024.01,57428.01,3810.42794,56923.61457853162,56902.47217979657,,0.0,0.0,1.0
2024-07-09 12:00:00+00:00,57428.01,58131.09,56903.0,57477.01,8788.77381,57061.963433898716,56966.30971537473,,56903.0,0.0,
2024-07-09 16:00:00+00:00,57477.0,58296.0,57362.08,57862.01,4164.8292,57261.97507542404,57065.83196922198,,0.0,58296.0,
2024-07-09 20:00:00+00:00,57862.01,58260.0,57704.3,58050.0,2496.95771,57458.98130656803,57175.18397264176,,0.0,0.0,
2024-07-10 00:00:00+00:00,58050.0,58208.0,57309.09,58180.01,2762.2326,57639.23847992602,57286.831309014895,,57309.09,0.0,
2024-07-10 04:00:00+00:00,58180.0,59470.0,58180.0,58977.99,6066.4939,57973.92635994451,57474.73783023546,,0.0,59470.0,
2024-07-10 08:00:00+00:00,58977.99,59032.82,58311.66,58492.0,4042.42633,58103.44476995838,57587.7669602093,,0.0,0.0,
2024-07-10 12:00:00+00:00,58492.0,58550.0,57471.12,57699.69,6905.27165,58002.50607746879,57600.20285351938,,0.0,0.0,
2024-07-10 16:00:00+00:00,57699.69,58019.89,57353.84,57392.03,3000.7172,57849.887058101594,57577.072536461674,,0.0,0.0,
2024-07-10 20:00:00+00:00,57392.03,57879.58,57157.79,57725.85,2174.59631,57818.8777935762,57593.60336574371,,0.0,0.0,
2024-07-11 00:00:00+00:00,57725.85,58407.05,57050.0,57568.0,4166.29718,57756.15834518215,57590.75854732774,,57050.0,0.0,
2024-07-11 04:00:00+00:00,57568.0,58300.0,57488.28,58191.5,3450.47132,57864.993758886616,57657.50759762466,,0.0,0.0,
2024-07-11 08:00:00+00:00,58191.5,58936.52,58052.0,58777.99,4104.41357,58093.24281916496,57782.00564233303,,0.0,0.0,
2024-07-11 12:00:00+00:00,58777.99,59650.0,57266.58,57402.01,12045.90104,57920.43461437372,57739.783904296026,,0.0,59650.0,
2024-07-11 16:00:00+00:00,57402.01,58000.61,57178.0,57378.01,3674.1921,57784.82846078029,57699.58680381869,,0.0,0.0,
2024-07-11 20:00:00+00:00,57378.0,57636.0,57150.0,57339.89,2319.78214,57673.593845585216,57659.62049228328,,0.0,0.0,
2024-07-12 00:00:00+00:00,57339.89,57571.86,56542.47,56914.01,3755.44316,57483.697884188914,57576.77488202958,,56542.47,0.0,
2024-07-12 04:00:00+00:00,56914.01,57416.13,56716.68,57106.94,2909.38206,57389.50841314169,57524.571006248516,,0.0,0.0,
2024-07-12 08:00:00+00:00,57106.95,57334.32,56767.05,57203.54,3142.52354,57343.01630985626,57488.900894443126,,0.0,0.0,
2024-07-12 12:00:00+00:00,57203.54,58278.0,57000.0,58214.0,6704.3943,57560.7622323922,57569.467461727225,,0.0,0.0,
2024-07-12 16:00:00+00:00,58213.99,58526.68,57500.0,57576.01,4912.50519,57564.574174294146,57570.1944104242,,0.0,58526.68,
2024-07-12 20:00:00+00:00,57576.01,57906.1,57150.06,57889.1,2228.20865,57645.70563072061,57605.62836482151,,0.0,0.0,1.0
2024-07-13 00:00:00+00:00,57889.09,57991.5,57762.39,57814.0,1446.83324,57687.77922304046,57628.780768730234,,0.0,0.0,
2024-07-13 04:00:00+00:00,57814.0,58216.08,57756.63,58170.32,1632.17504,57808.41441728034,57688.951794426874,,0.0,0.0,
2024-07-13 08:00:00+00:00,58170.33,58854.98,57900.57,58534.0,3065.17976,57989.810812960255,57782.846039490556,,0.0,0.0,
2024-07-13 12:00:00+00:00,58534.0,58899.46,58434.38,58830.63,2936.67433,58200.01560972019,57899.26647954716,,0.0,0.0,
2024-07-13 16:00:00+00:00,58830.62,58964.89,58572.98,58624.38,1692.04143,58306.10670729014,57979.834648486365,,0.0,0.0,
2024-07-13 20:00:00+00:00,58624.38,59850.0,58288.19,59204.02,4584.84139,58530.585030467606,58115.85524309899,,58288.19,0.0,
2024-07-14 00:00:00+00:00,59204.01,59838.0,59194.01,59466.15,3229.454,58764.476272850705,58265.88799386577,,0.0,0.0,
2024-07-14 04:00:00+00:00,59466.16,60324.61,59418.68,60062.01,4786.53502,59088.85970463803,58465.45710565846,,0.0,0.0,
2024-07-14 08:00:00+00:00,60062.01,60400.0,59904.0,60099.1,2939.8847,59341.41977847852,58646.97298280752,,0.0,60400.0,
2024-07-14 12:00:00+00:00,60099.1,60236.13,59466.67,60084.0,3186.29928,59527.064833858894,58806.64265138446,,0.0,0.0,
2024-07-14 16:00:00+00:00,60084.0,60184.99,59894.16,59915.99,1320.94796,59624.29612539417,58929.903467897304,,0.0,0.0,
2024-07-14 20:00:00+00:00,59916.0,61420.69,59880.0,60797.91,5715.21811,59917.699594045625,59137.45974924205,,0.0,0.0,
2024-07-15 00:00:00+00:00,60797.91,62796.01,60632.3,62647.87,8302.39428,60600.24219553422,59527.5053326596,,0.0,0.0,
2024-07-15 04:00:00+00:00,62647.87,63084.0,62433.01,62840.12,4843.17921,61160.21164665067,59895.57362903076,,0.0,0.0,
2024-07-15 08:00:00+00:00,62840.12,63243.71,62290.0,62454.0,4225.17162,61483.658734988,60179.84322580512,,0.0,0.0,
2024-07-15 12:00:00+00:00,62454.0,63328.0,62444.67,63026.0,6566.03185,61869.244051240996,60496.08286738233,,0.0,0.0,
2024-07-15 16:00:00+00:00,63026.01,63820.15,62852.0,63342.0,8649.43196,62237.43303843075,60812.29588211762,,0.0,0.0,
2024-07-15 20:00:00+00:00,63342.0,64900.0,63251.65,64724.14,6104.76928,62859.10977882306,61246.945228549,,0.0,0.0,
2024-07-16 00:00:00+00:00,64724.06,64955.49,64436.2,64752.14,4459.14074,63332.3673341173,61636.41131426577,,0.0,0.0,
2024-07-16 04:00:00+00:00,64752.14,64993.95,62721.79,62895.01,9913.30874,63223.028000587976,61776.25561268069,,0.0,64993.95,
2024-07-16 08:00:00+00:00,62895.01,63872.2,62373.24,63746.11,6280.01898,63353.798500440986,61995.128322382836,,62373.24,0.0,
2024-07-16 12:00:00+00:00,63746.11,64960.86,63063.83,64878.24,8930.8138,63734.90887533074,62315.4740643403,,0.0,0.0,
2024-07-16 16:00:00+00:00,64878.24,65200.0,64111.56,65165.43,7931.24617,64092.53915649805,62632.13583496915,,0.0,0.0,
2024-07-16 20:00:00+00:00,65165.42,65388.97,64115.0,65043.99,5016.00072,64330.40186737354,62900.11963108369,,0.0,0.0,
2024-07-17 00:00:00+00:00,65044.0,66128.63,64932.31,65701.66,5877.77737,64673.21640053016,63211.401894296614,,0.0,66128.63,
2024-07-17 04:00:00+00:00,65701.66,65993.14,65198.62,65258.0,4387.02514,64819.41230039762,63438.80168381921,,0.0,0.0,
2024-07-17 08:00:00+00:00,65258.01,65500.0,64560.0,64723.73,4608.68913,64795.49172529821,63581.57149672819,,0.0,0.0,
2024-07-17 12:00:00+00:00,64723.73,65400.0,64537.41,64724.01,6216.23738,64777.62129397366,63708.50910820284,,0.0,0.0,
2024-07-17 16:00:00+00:00,64724.01,64766.99,63854.0,64585.78,5893.07209,64729.66097048024,63805.983651735856,,63854.0,0.0,
2024-07-17 20:00:00+00:00,64585.78,64672.89,64058.0,64087.99,2584.72843,64569.24322786018,63837.317690431875,,0.0,0.0,
2024-07-18 00:00:00+00:00,64087.99,65133.3,63910.0,64865.08,4071.27925,64643.20242089513,63951.51350260611,,0.0,65133.3,
2024-07-18 04:00:00+00:00,64865.09,65061.5,64402.35,64668.0,2950.56928,64649.40181567135,64031.12311342765,,0.0,0.0,
2024-07-18 08:00:00+00:00,64668.0,64950.0,64441.94,64758.0,2394.45662,64676.55136175351,64111.88721193569,,0.0,0.0,
2024-07-18 12:00:00+00:00,64758.0,65111.29,63400.0,63538.12,6967.85898,64391.94352131513,64048.13529949839,,0.0,65111.29,
2024-07-18 16:00:00+00:00,63538.12,63958.51,63238.48,63555.0,4155.67605,64182.70764098635,63993.34248844301,,63238.48,0.0,
